Event.Id,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Make,Model,Amateur.Built,Number.of.Engines,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Report.Status,Total.Incidents,Damage.Score,Severe.Damage.Frequency,Damage.Score.String
20001214X39911,DEN84LA176,1984-06-10,"AFTON, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,150M,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X39785,ANC84LA088,1984-06-10,"PALMER, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,MAULE,M-5,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X39954,FTW84LA275,1984-06-18,"NEW IBERIA, LA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,A185F,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X39868,CHI84LA248,1984-06-19,"WHEELING, IL",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172RG,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40023,MIA84FA190,1984-06-21,"CHATTAHOOCHEE, FL",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,182P,NO,1.0,BUSINESS,0.0,3.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X39821,ATL84LA206,1984-06-22,"SUMMERVILLE, SC",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28-140,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X39926,DEN84LA195,1984-06-25,"DILLON, MT",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELLANCA,7GCBC,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X39900,DEN84FA199,1984-06-28,"BROOMFIELD, CO",UNITED STATES,FATAL(2),DESTROYED,MOONEY,M20J,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40077,MKC84LA189,1984-06-29,"KIRKSVILLE, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T210M,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X39930,DEN84LA201,1984-06-29,"CHEYENNE, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,177RG,NO,1.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X39942,FTW84FA296,1984-06-30,"EL PASO, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,421B,NO,2.0,BUSINESS,0.0,0.0,0.0,8.0,VMC,PROBABLE CAUSE,8.0,,0,nan
20001214X40230,CHI84LA275,1984-07-01,"INDIANAPOLIS, IN",UNITED STATES,NON-FATAL,SUBSTANTIAL,NORTH AMERICAN,P-51 MUSTANG X,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40509,SEA84LA153,1984-07-02,"MT. ST. HELENS, WA",UNITED STATES,NON-FATAL,DESTROYED,HUGHES,269C,NO,1.0,BUSINESS,0.0,0.0,2.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40455,NYC84FA228,1984-07-03,"N. HAVERHILL, NH",UNITED STATES,FATAL(1),DESTROYED,BEECH,B55,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40225,CHI84IA294,1984-07-03,"MUNCIE, IN",UNITED STATES,INCIDENT,MINOR,ENSTROM,F-28A,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40233,CHI84LA279,1984-07-04,"DETROIT, MI",UNITED STATES,NON-FATAL,DESTROYED,BELL,47G2,NO,1.0,BUSINESS,0.0,3.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40158,ANC84FA110,1984-07-04,"TALKEETNA, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,A185F,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40340,LAX84FA378B,1984-07-05,"RICHMOND, CA",UNITED STATES,FATAL(2),DESTROYED,CESSNA,172M,NO,1.0,BUSINESS,2.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40209,CHI84FA278,1984-07-05,"WINCHESTER, IN",UNITED STATES,FATAL(4),DESTROYED,CESSNA,414A,NO,2.0,BUSINESS,4.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40431,MKC84LA208,1984-07-09,"HICKORY RIDGE, AR",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,337G,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40300,DEN84LA261,1984-07-09,"LOS ALAMOS, NM",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28R-201,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40278,DEN84LA216,1984-07-10,"SALINA, UT",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206B,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40264,DEN84FA219,1984-07-12,"PEETZ, CO",UNITED STATES,FATAL(1),DESTROYED,PIPER,PA-25-235,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40190,ATL84LA223,1984-07-18,"SUMTER, SC",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,58 E,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40327,FTW84LA317,1984-07-20,"MCALLEN, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,D-18S,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40347,LAX84FA407,1984-07-21,"GOLETA, CA",UNITED STATES,FATAL(3),DESTROYED,PIPER,PA-32-300,NO,1.0,BUSINESS,3.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40448,MKC84LA230B,1984-07-24,"HANNIBAL, MO",UNITED STATES,NON-FATAL,MINOR,PIPER,PA-34-200T,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40255,CHI84LA311,1984-07-25,"PLYMOUTH, MN",UNITED STATES,NON-FATAL,SUBSTANTIAL,AEROSPATIALE,SA-341G,NO,1.0,BUSINESS,0.0,0.0,1.0,2.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40223,CHI84FU007,1984-07-28,"LUDINGTON, MI",UNITED STATES,FATAL(1),DESTROYED,COLLINS,FISHER FP-202,YES,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40534,SEA84LA192,1984-07-31,"KLAMATH FALLS, OR",UNITED STATES,NON-FATAL,SUBSTANTIAL,GRUMMAN,AA-5,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40619,CHI84LA325B,1984-08-02,"AKRON, OH",UNITED STATES,NON-FATAL,MINOR,PIPER,PA-34-200T,NO,2.0,BUSINESS,0.0,0.0,0.0,6.0,VMC,PROBABLE CAUSE,6.0,,0,nan
20001214X40698,FTW84FA335,1984-08-02,"FORT WORTH, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,ROCKWELL,690B,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40619,CHI84LA325A,1984-08-02,"AKRON, OH",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,182-C,NO,1.0,BUSINESS,0.0,0.0,0.0,6.0,VMC,PROBABLE CAUSE,6.0,,0,nan
20001214X40673,DEN84LA249,1984-08-04,"OGDEN, UT",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-32-260,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40674,DEN84LA250,1984-08-05,"ALBUQUERQUE, NM",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,414,NO,2.0,BUSINESS,0.0,0.0,0.0,6.0,VMC,PROBABLE CAUSE,6.0,,0,nan
20001214X40604,BFO84FA003,1984-08-08,"SELBYVILLE, DE",UNITED STATES,FATAL(2),DESTROYED,PIPER,L-21-A,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40564,ATL84FA248,1984-08-08,"KENNESAW, GA",UNITED STATES,FATAL(4),DESTROYED,CESSNA,421C,NO,2.0,BUSINESS,4.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40628,CHI84LA334,1984-08-08,"CHESAPEAKE, OH",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,180,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40670,DEN84FA308,1984-08-10,"TABERNASH, CO",UNITED STATES,FATAL(2),DESTROYED,CESSNA,L-19E,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40585,ATL84LA254,1984-08-10,"NASHVILLE, TN",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-31-350,NO,2.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40891,NYC84MA270,1984-08-11,"FORT DIX, NJ",UNITED STATES,FATAL(1),DESTROYED,SIKORSKY,S-76A,NO,2.0,BUSINESS,1.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40871,NYC84LA268,1984-08-11,"SEVEN SPRINGS, PA",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-31-350,NO,2.0,BUSINESS,0.0,0.0,0.0,5.0,IMC,PROBABLE CAUSE,5.0,,0,nan
20001214X40637,CHI84LA345,1984-08-12,"FREEPORT, IL",UNITED STATES,NON-FATAL,SUBSTANTIAL,HUGHES,300/269C,NO,1.0,BUSINESS,0.0,0.0,3.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40742,LAX84FA439,1984-08-13,"PRESCOTT, AZ",UNITED STATES,FATAL(1),DESTROYED,CESSNA,182RG,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40589,ATL84LA259,1984-08-17,"CONWAY, SC",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,210L,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40894,SEA84FA201,1984-08-18,"PRINEVILLE, OR",UNITED STATES,FATAL(3),DESTROYED,CESSNA,182E,NO,1.0,BUSINESS,3.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40703,FTW84FA354,1984-08-20,"LAFITTE, LA",UNITED STATES,FATAL(2),DESTROYED,CESSNA,180J,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40810,MIA84LA238,1984-08-23,"OCOEE, FL",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206B,NO,1.0,BUSINESS,0.0,0.0,1.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40776,LAX84LA454,1984-08-24,"STRAWBERRY, CA",UNITED STATES,NON-FATAL,DESTROYED,AEROSPATIALE,AS-355E,NO,2.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40650,CHI84LA361,1984-08-24,"EDEN PRAIRIE, MN",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,V35B,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40914,SEA84LA213,1984-08-25,"SHOSHONE, ID",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-22-150,NO,1.0,BUSINESS,0.0,0.0,1.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40656,CHI84LA368,1984-08-25,"NAPERVILLE, IL",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28RT-201T,NO,1.0,BUSINESS,0.0,0.0,1.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40597,ATL84LA269,1984-08-25,"VIRGINIA BEACH, VA",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELLANCA,7GCBC,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40551,ANC84LA145,1984-08-26,"FAIRBANKS, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,188,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40561,ANC84LA171,1984-08-27,"SHELLERBAGER PS, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,HELIO,H-395A,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40553,ANC84LA148,1984-08-28,"ILIAMNA BAY, AK",UNITED STATES,FATAL(2),DESTROYED,CESSNA,180,NO,1.0,BUSINESS,2.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40552,ANC84LA147,1984-08-28,"SLEETMUTE, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,207A,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40819,MKC84FA264,1984-08-29,"BLOOMFIELD, MO",UNITED STATES,FATAL(2),DESTROYED,CESSNA,177B,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40613,CHI84FA369,1984-08-29,"MUNCIE, IN",UNITED STATES,FATAL(3),DESTROYED,PIPER,PA-28RT-201,NO,1.0,BUSINESS,3.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40569,ATL84FA274,1984-08-31,"ALBERTVILLE, AL",UNITED STATES,FATAL(2),DESTROYED,CESSNA,402C,NO,2.0,BUSINESS,2.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40845,MKC84LA266,1984-08-31,"BRIDGEPORT, NE",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,BE 58,NO,2.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40556,ANC84LA151,1984-08-31,"BETTLES, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,MAULE,M-6-235,NO,1.0,BUSINESS,0.0,0.0,0.0,5.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001214X40960,ATL84FA277,1984-09-01,"KNOXVILLE, TN",UNITED STATES,NON-FATAL,DESTROYED,BELL,222,NO,2.0,BUSINESS,0.0,1.0,4.0,0.0,VMC,PROBABLE CAUSE,5.0,,0,nan
20001214X41167,MKC84LA267,1984-09-01,"MARSHALL, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,150L,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40971,ATL84LA279,1984-09-04,"LAURENS, SC",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,58,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41099,LAX84FA469,1984-09-05,"VALENCIA, CA",UNITED STATES,FATAL(2),DESTROYED,CESSNA,T210J,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41036,DEN84IA281,1984-09-05,"SARATOGA, WY",UNITED STATES,INCIDENT,MINOR,MOONEY,M20F,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41067,FTW84LA379,1984-09-06,"SAN ANTONIO, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28-140,NO,1.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X41092,FTW84LA410,1984-09-09,"KERRVILLE, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-24,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40942,ANC84LA170,1984-09-09,"ILIAMNA, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,A185F-II,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41073,FTW84LA386,1984-09-10,"ALTUS, OK",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,95-B55,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41075,FTW84LA388,1984-09-11,"AUSTIN, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T210M,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41074,FTW84LA387,1984-09-11,"WHARTON, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28-181,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41045,DEN84LA288,1984-09-12,"VERNAL, UT",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206B,NO,1.0,BUSINESS,0.0,0.0,1.0,1.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41024,DEN84FA290,1984-09-13,"DENVER, CO",UNITED STATES,NON-FATAL,DESTROYED,BELL,206L-3,NO,1.0,BUSINESS,0.0,2.0,1.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40962,ATL84FA286,1984-09-14,"DAYTON, TN",UNITED STATES,FATAL(1),DESTROYED,PIPER,602P,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41232,SEA84LA221,1984-09-15,"AUSTIN, NV",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,T206,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41028,DEN84FA298,1984-09-17,"GLEN CANYON, UT",UNITED STATES,FATAL(1),DESTROYED,CESSNA,182P,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41124,LAX84LA485,1984-09-17,"BISHOP, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELLANCA,17-30A,NO,1.0,BUSINESS,0.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41025,DEN84FA293,1984-09-17,"ASPEN, CO",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172K,NO,1.0,BUSINESS,0.0,2.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40963,ATL84FA292,1984-09-19,"LANETT, AL",UNITED STATES,FATAL(2),DESTROYED,MOONEY,M20J,NO,1.0,BUSINESS,2.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41048,DEN84LA296,1984-09-20,"CARRINGTON, ND",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-24-260,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X40957,ANC84LA191,1984-09-21,"MT PLUMMER, AK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,185,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41015,CHI84LA401,1984-09-23,"MISS.PAL.ST.PK, IL",UNITED STATES,NON-FATAL,DESTROYED,BELL,47G-3B1,NO,1.0,BUSINESS,0.0,0.0,0.0,3.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X40992,CHI84IA404,1984-09-24,"LAFAYETTE, IN",UNITED STATES,INCIDENT,MINOR,BEECH,A36TC,NO,1.0,BUSINESS,0.0,0.0,0.0,4.0,IMC,PROBABLE CAUSE,4.0,,0,nan
20001214X40929,ANC84FAMS3,1984-09-24,"UNKNOWN, AK",UNITED STATES,FATAL(1),DESTROYED,CESSNA,U206G,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,UNK,PROBABLE CAUSE,1.0,,0,nan
20001214X41086,FTW84LA402,1984-09-26,"SAN AUGUSTINE, TX",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,T210N,NO,1.0,BUSINESS,0.0,2.0,0.0,0.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001214X40965,ATL84FA298,1984-09-26,"MC CORMICK, SC",UNITED STATES,FATAL(1),DESTROYED,BEECH,V35B,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41030,DEN84FA303,1984-09-28,"PAONIA, CO",UNITED STATES,FATAL(1),DESTROYED,PIPER,PA-31-310,NO,2.0,BUSINESS,1.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41053,DEN84LA304,1984-09-30,"BISMARCK, ND",UNITED STATES,NON-FATAL,SUBSTANTIAL,BEECH,C24R,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41455,NYC85FA001,1984-10-03,"REINHOLDS, PA",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206L-1,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41329,DEN85FA002,1984-10-04,"ABERDEEN, SD",UNITED STATES,FATAL(3),DESTROYED,HAMBURGER FLUGZEUGBAU (HFB),HANSA HFB-320,NO,2.0,BUSINESS,3.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X41264,ATL85FID01,1984-10-04,"NORFOLK, VA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172M,NO,1.0,BUSINESS,0.0,1.0,0.0,0.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41368,FTW85LA005,1984-10-05,"CROWELL, TX",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA-28R-201T,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41411,LAX85LA022,1984-10-08,"SANTA MONICA, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,180,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,IMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41330,DEN85FA007,1984-10-09,"CHEYENNE, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,BELL,206B,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41270,ATL85LA003,1984-10-09,"GOLD HILL, NC",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172N,NO,1.0,BUSINESS,0.0,0.0,1.0,2.0,VMC,PROBABLE CAUSE,3.0,,0,nan
20001214X41480,SEA85LA007,1984-10-10,"BURLEY, ID",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,180,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41272,ATL85LA006,1984-10-11,"ABBEVILLE, SC",UNITED STATES,NON-FATAL,SUBSTANTIAL,"SMITH, TED AEROSTAR",AEROSTAR 600,NO,2.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41357,FTW85FA014,1984-10-16,"SEGUIN, TX",UNITED STATES,FATAL(4),DESTROYED,PIPER,PA-23-170,NO,2.0,BUSINESS,4.0,0.0,0.0,0.0,VMC,PROBABLE CAUSE,4.0,,0,nan
20001214X41410,LAX85LA021,1984-10-16,"EL MONTE, CA",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172RG,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41373,FTW85LA016,1984-10-16,"STILLWATER, OK",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,172P,NO,1.0,BUSINESS,0.0,0.0,0.0,1.0,VMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41261,ATL85FA011,1984-10-17,"FANCY GAP, VA",UNITED STATES,FATAL(1),DESTROYED,BEECH,QU-22A 1074,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41335,DEN85FA015,1984-10-20,"CHEYENNE, WY",UNITED STATES,NON-FATAL,DESTROYED,CESSNA,414-8,NO,2.0,BUSINESS,0.0,3.0,0.0,1.0,IMC,PROBABLE CAUSE,4.0,,0,nan
20001214X41337,DEN85FA019,1984-10-23,"MILAN, NM",UNITED STATES,FATAL(1),DESTROYED,CESSNA,TR182RG,NO,1.0,BUSINESS,1.0,0.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41336,DEN85FA017,1984-10-23,"CHEYENNE, WY",UNITED STATES,NON-FATAL,SUBSTANTIAL,CESSNA,414,NO,2.0,BUSINESS,0.0,1.0,0.0,0.0,IMC,PROBABLE CAUSE,1.0,,0,nan
20001214X41452,MKC85LA009,1984-10-25,"COLUMBIA, MO",UNITED STATES,NON-FATAL,SUBSTANTIAL,PIPER,PA32RT-300T,NO,1.0,BUSINESS,0.0,0.0,0.0,2.0,VMC,PROBABLE CAUSE,2.0,,0,nan
20001214X41379,FTW85LA024,1984-10-26,"BEEVILLE, TX",UNITED STATES,FATAL(1),DESTROYED,BEECH,58P,NO,2.0,BUSINESS,1.0,1.0,1.0,0.0,IMC,PROBABLE CAUSE,3.0,,0,nan
20001214X41297,CHI85FA031,1984-10-26,"JOLIET, IL",UNITED STATES,FATAL(1),DESTROYED,PIPER,PA-28-181,NO,1.0,BUSINESS,1.0,1.0,1.0,0.0,IMC,PROBABLE CAUSE,3.0,,0,nan
